Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
309893,Hey' Sugar Delhi,1,New Delhi,"Saket, New Delhi",Saket,"Saket, New Delhi",77.20448703,28.52228093,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,60
309893,Hey' Sugar Delhi,1,New Delhi,"Saket, New Delhi",Saket,"Saket, New Delhi",77.20448703,28.52228093,Desserts,500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,60
4889,India Grill - Hilton Garden Inn,1,New Delhi,"Hilton Garden Inn, A-4 DLF Place, Saket District Centre, Saket, New Delhi",Saket,"Saket, New Delhi",77.2172977,28.5280393,Continental,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,184
4889,India Grill - Hilton Garden Inn,1,New Delhi,"Hilton Garden Inn, A-4 DLF Place, Saket District Centre, Saket, New Delhi",Saket,"Saket, New Delhi",77.2172977,28.5280393,Italian,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,184
4889,India Grill - Hilton Garden Inn,1,New Delhi,"Hilton Garden Inn, A-4 DLF Place, Saket District Centre, Saket, New Delhi",Saket,"Saket, New Delhi",77.2172977,28.5280393,NorthIndian,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,184
18373071,Jugmug Thela,1,New Delhi,"Shed 4, Khasra 258, Behind Kuldeep House, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi",77.199805,28.517316,Beverages,200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,25
18238757,Mucchad Di Chai,1,New Delhi,"Mehrauli Badarpur Road, Saidullajab",Saket,"Saket, New Delhi",77.2028171,28.5203778,FastFood,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,36
18238757,Mucchad Di Chai,1,New Delhi,"Mehrauli Badarpur Road, Saidullajab",Saket,"Saket, New Delhi",77.2028171,28.5203778,Beverages,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,36
311326,SS ONN THE GO,1,New Delhi,"My Square Food Court, Select City Walk, Saket, New Delhi",Saket,"Saket, New Delhi",77.2196556,28.5291378,StreetFood,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,66
18255154,The Junkyard Cafe,1,New Delhi,"Plot D-1, Unit 16,17, 30, 31, Ground Floor, Salcon Ras Vilas Mall, District Centre, Saket, New Delhi",Saket,"Saket, New Delhi",77.21971795,28.52823136,NorthIndian,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,220
18255154,The Junkyard Cafe,1,New Delhi,"Plot D-1, Unit 16,17, 30, 31, Ground Floor, Salcon Ras Vilas Mall, District Centre, Saket, New Delhi",Saket,"Saket, New Delhi",77.21971795,28.52823136,Mediterranean,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,220
18255154,The Junkyard Cafe,1,New Delhi,"Plot D-1, Unit 16,17, 30, 31, Ground Floor, Salcon Ras Vilas Mall, District Centre, Saket, New Delhi",Saket,"Saket, New Delhi",77.21971795,28.52823136,Asian,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,220
18465802,Aradhya Restaurant,1,New Delhi,"Shop 50, Gali 1, Saiyadulajab, Saket, New Delhi",Saket,"Saket, New Delhi",77.19819423,28.51751975,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18465802,Aradhya Restaurant,1,New Delhi,"Shop 50, Gali 1, Saiyadulajab, Saket, New Delhi",Saket,"Saket, New Delhi",77.19819423,28.51751975,NorthIndian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18303815,Nanu Ki Rasoi,1,New Delhi,"Shop 1, Upper Ground Floor, Main IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi",77.19907064,28.50600419,NorthIndian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18409190,PSR Foods,1,New Delhi,"Khasra 264, Garden of Five Senses Road, Near Saket Metro Station, Saket, New Delhi",Saket,"Saket, New Delhi",77.19821937,28.51756924,NorthIndian,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18409190,PSR Foods,1,New Delhi,"Khasra 264, Garden of Five Senses Road, Near Saket Metro Station, Saket, New Delhi",Saket,"Saket, New Delhi",77.19821937,28.51756924,StreetFood,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18463563,Rasoi - The Indian Zaika,1,New Delhi,"Paryavaran Complex, Near Vidya Sagar Hospital, Saket, New Delhi",Saket,"Saket, New Delhi",77.20963016,28.50644908,NorthIndian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
311174,The Pizza Corner,1,New Delhi,"Shop 3, A-4, Anupam Garden, IGNOU Road, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi",77.20538288,28.51470631,FastFood,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.1,Red,Poor,39
311174,The Pizza Corner,1,New Delhi,"Shop 3, A-4, Anupam Garden, IGNOU Road, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi",77.20538288,28.51470631,Pizza,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.1,Red,Poor,39
4726,Wah Ji Wah,1,New Delhi,"K-3/K-4, Near Gyan Bharti School, Saket, New Delhi",Saket,"Saket, New Delhi",77.2064665,28.52493186,NorthIndian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.1,Red,Poor,112
4726,Wah Ji Wah,1,New Delhi,"K-3/K-4, Near Gyan Bharti School, Saket, New Delhi",Saket,"Saket, New Delhi",77.2064665,28.52493186,Chinese,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.1,Red,Poor,112
18217023,Blue Tokai Coffee Roasters,1,New Delhi,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",Saket,"Saket, New Delhi",77.200089,28.5173033,Cafe,350,Indian Rupees(Rs.),No,Yes,No,No,1,4.4,Green,Very Good,269
18279172,Ice Pan Creamery,1,New Delhi,"310, 2nd Floor, Near Food Court, DLF Place Mall, Saket, New Delhi",Saket,"Saket, New Delhi",77.21681479,28.52780217,IceCream,250,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,92
18279172,Ice Pan Creamery,1,New Delhi,"310, 2nd Floor, Near Food Court, DLF Place Mall, Saket, New Delhi",Saket,"Saket, New Delhi",77.21681479,28.52780217,Desserts,250,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,92
8621,Rose Cafe,1,New Delhi,"2, Westend Marg, Saidulajab",Saket,"Saket, New Delhi",77.1982094,28.5178209,Cafe,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1653
8621,Rose Cafe,1,New Delhi,"2, Westend Marg, Saidulajab",Saket,"Saket, New Delhi",77.1982094,28.5178209,Italian,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1653
8621,Rose Cafe,1,New Delhi,"2, Westend Marg, Saidulajab",Saket,"Saket, New Delhi",77.1982094,28.5178209,Lebanese,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1653
8621,Rose Cafe,1,New Delhi,"2, Westend Marg, Saidulajab",Saket,"Saket, New Delhi",77.1982094,28.5178209,Continental,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1653
8621,Rose Cafe,1,New Delhi,"2, Westend Marg, Saidulajab",Saket,"Saket, New Delhi",77.1982094,28.5178209,Mediterranean,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1653
18463567,Nueva,1,New Delhi,"Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1720619,28.571902,SouthAmerican,2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,14
18124378,Cafe Diva,1,New Delhi,"1st Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1720619,28.5722604,European,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,109
18124378,Cafe Diva,1,New Delhi,"1st Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1720619,28.5722604,Italian,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,109
313061,Starbucks,1,New Delhi,"Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1738591,28.5724323,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,74
18126111,Cafe Delhi Heights,1,New Delhi,"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,Continental,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,304
18126111,Cafe Delhi Heights,1,New Delhi,"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,American,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,304
18126111,Cafe Delhi Heights,1,New Delhi,"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,Italian,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,304
18126111,Cafe Delhi Heights,1,New Delhi,"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,Seafood,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,304
18126111,Cafe Delhi Heights,1,New Delhi,"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,NorthIndian,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,304
18126111,Cafe Delhi Heights,1,New Delhi,"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,Cafe,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,304
18053052,Delhi Club House,1,New Delhi,"Ground Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1738591,28.5724323,NorthIndian,1700,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,416
18053052,Delhi Club House,1,New Delhi,"Ground Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1738591,28.5724323,Continental,1700,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,416
18053052,Delhi Club House,1,New Delhi,"Ground Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1738591,28.5724323,Asian,1700,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,416
18034053,The Fatty Bao,1,New Delhi,"2nd Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,Asian,1800,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,695
18034053,The Fatty Bao,1,New Delhi,"2nd Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571681,Sushi,1800,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,695
18144458,Ziu,1,New Delhi,"Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1738591,28.5724323,Thai,1500,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,259
306801,Al-Arabi Restaurant,1,New Delhi,"5th Floor, Plot 61, Drishay Palace, Near K2 Gas Office, Janta Flat, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.300312,28.53354,Arabian,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,7
306801,Al-Arabi Restaurant,1,New Delhi,"5th Floor, Plot 61, Drishay Palace, Near K2 Gas Office, Janta Flat, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.300312,28.53354,NorthIndian,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,7
7815,Bikaner Sweets,1,New Delhi,"Shop 7, Pocket H Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2919183,28.5353106,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9
7815,Bikaner Sweets,1,New Delhi,"Shop 7, Pocket H Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2919183,28.5353106,StreetFood,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9
1461,Chawla'sŒ_,1,New Delhi,"7, A Pocket Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2868798,28.5336131,NorthIndian,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,19
18339800,DELI2NITE,1,New Delhi,"2-A, Main Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2970357,28.5325576,NorthIndian,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,15
18339800,DELI2NITE,1,New Delhi,"2-A, Main Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2970357,28.5325576,FastFood,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,15
18339800,DELI2NITE,1,New Delhi,"2-A, Main Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2970357,28.5325576,Chinese,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,15
309728,Green Chick Chop,1,New Delhi,"4/5, H Block Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2918036,28.5351351,RawMeats,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,14
309728,Green Chick Chop,1,New Delhi,"4/5, H Block Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2918036,28.5351351,NorthIndian,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,14
309728,Green Chick Chop,1,New Delhi,"4/5, H Block Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2918036,28.5351351,FastFood,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,14
308536,Laziz Fast Food & Laziz Khana,1,New Delhi,"Opposite H block Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2909739,28.5352265,NorthIndian,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,7
308536,Laziz Fast Food & Laziz Khana,1,New Delhi,"Opposite H block Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2909739,28.5352265,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,7
18357533,New Zaika Kathi Rolls,1,New Delhi,"Shop 6, Plot 5, Pocket H, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2917987,28.5351255,FastFood,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18424619,Sardar Ji Chaap & Rolls,1,New Delhi,"Pocket H & J Market, Pankaj Plaza, Sarita Vihar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2910441,28.5349496,FastFood,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,7
7824,Shri Bala Ji,1,New Delhi,"2, Pocket N, DDA Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2983439,28.5381337,NorthIndian,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,14
18219530,The Kitchen Exotica,1,New Delhi,"Near Sarita Vihar Police Station, Opposite Apollo Hospital, Main Mathura Road, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2821107,28.5400233,NorthIndian,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,9
18219530,The Kitchen Exotica,1,New Delhi,"Near Sarita Vihar Police Station, Opposite Apollo Hospital, Main Mathura Road, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2821107,28.5400233,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,9
303057,Wake And Bake,1,New Delhi,"Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.297525,28.5318684,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,16
303057,Wake And Bake,1,New Delhi,"Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.297525,28.5318684,Desserts,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,16
307409,Neha's Biscotte,1,New Delhi,"A-184, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2868353,28.5336327,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40
307409,Neha's Biscotte,1,New Delhi,"A-184, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2868353,28.5336327,Desserts,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40
7803,Bikaner Sweets,1,New Delhi,"302-A, Pocket N, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2985617,28.5380821,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
7803,Bikaner Sweets,1,New Delhi,"302-A, Pocket N, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2985617,28.5380821,StreetFood,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18472439,Biryani Bot,1,New Delhi,"H Pocket Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",0,0,Biryani,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18424883,Brij Ki Rasoi,1,New Delhi,"Main Market, Madanpur Khadar, Sarita Vihar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2998315,28.5335902,NorthIndian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18424883,Brij Ki Rasoi,1,New Delhi,"Main Market, Madanpur Khadar, Sarita Vihar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2998315,28.5335902,SouthIndian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18424883,Brij Ki Rasoi,1,New Delhi,"Main Market, Madanpur Khadar, Sarita Vihar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2998315,28.5335902,Mughlai,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18357939,Devika Restaurant,1,New Delhi,"373-A, Pocket-N, Near Sarita Vihar Police Chowki, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2985607,28.5378528,SouthIndian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18357941,Facebook Fast Food,1,New Delhi,"Shop 1, Madan Pur Khadar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2991003,28.5335599,NorthIndian,750,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18357941,Facebook Fast Food,1,New Delhi,"Shop 1, Madan Pur Khadar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2991003,28.5335599,Mughlai,750,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18357941,Facebook Fast Food,1,New Delhi,"Shop 1, Madan Pur Khadar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2991003,28.5335599,Chinese,750,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
310198,Jo's Peace of Cake,1,New Delhi,"L-321, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2961381,28.5375838,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
310198,Jo's Peace of Cake,1,New Delhi,"L-321, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2961381,28.5375838,Desserts,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18390309,Kaka's Tiffin Service,1,New Delhi,"Pocket L, Sarita Vihar Market, Opposite GD Goenka School, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2963255,28.5374192,NorthIndian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18364414,MK Tiffin Service,1,New Delhi,"GF-771, Sukhdev Complex, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2853594,28.5388021,NorthIndian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
7905,Moni Bakers,1,New Delhi,"5-A/1, Main Market, Madanpur Khadar, Near Aggarwal Sweets, Pocket D & E, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2972152,28.5325746,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18357819,Nutri Lunch,1,New Delhi,"B-422, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2921201,28.532939,NorthIndian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7818,Om Aggarwal Sweets,1,New Delhi,"2 A, Pocket M & N, Janta Flats, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2985251,28.5384507,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18357948,Sansar Hotel,1,New Delhi,"E Block, Chauhan Market, Near DDA Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2976641,28.532348,NorthIndian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18357943,Shama Muradabadi Chicken Biryani,1,New Delhi,"Shop 3, 4B, Choudhry Nathu Singh Market, Main Road, Madanpur Khadar, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2990585,28.5334587,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18372279,Midnight Delight,1,New Delhi,"Near Sarita Vihar Metro Station, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2884321,28.5293671,NorthIndian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,8
18372279,Midnight Delight,1,New Delhi,"Near Sarita Vihar Metro Station, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2884321,28.5293671,Chinese,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,8
18384138,Ashok & Ashok Meat Dhaba,1,New Delhi,"Shop 2, Ring Road, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1936317,28.5694278,NorthIndian,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,11
18211312,Durga Sweets Corner,1,New Delhi,"139, Near Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1940306,28.5697442,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
18211312,Durga Sweets Corner,1,New Delhi,"139, Near Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1940306,28.5697442,StreetFood,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
7591,Hot Pot,1,New Delhi,"Opposite NDMC, DLF Plaza, Main Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1954232,28.5762852,FastFood,150,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,16
7591,Hot Pot,1,New Delhi,"Opposite NDMC, DLF Plaza, Main Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1954232,28.5762852,StreetFood,150,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,16
1634,Kwic Bitte Restaurant,1,New Delhi,"132, Sarojini Nagar Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1957611,28.5761246,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,38
1634,Kwic Bitte Restaurant,1,New Delhi,"132, Sarojini Nagar Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1957611,28.5761246,SouthIndian,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,38
307618,Khandani Pakodewala,1,New Delhi,"Ring Road Market, Nauroji Nagar, Near Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1937667,28.5697323,StreetFood,100,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,223
306535,Kulcha King,1,New Delhi,"Shop 144, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1940263,28.5697787,StreetFood,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,168
18396418,Cake Spot,1,New Delhi,"Shop 6, Nehru Nagar, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1939753,28.5696602,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18396418,Cake Spot,1,New Delhi,"Shop 6, Nehru Nagar, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1939753,28.5696602,FastFood,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18357568,Chicken Point,1,New Delhi,"Shop 81, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1936712,28.5699787,Mughlai,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18357568,Chicken Point,1,New Delhi,"Shop 81, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1936712,28.5699787,NorthIndian,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
